CountyCode,Tally,Population,Geoname,Value
17129,"[0.025420068633935325, 0.04888474737295252, 0.017598509054262926]",12516,"Menard County, Illinois","[-0.96689858580463184, -0.39969553947170577, -1.2858558782450924]"
17131,"[0.03194772128569853, 0.06143792554942032, 1.0221176531977925]",15730,"Mercer County, Illinois","[-0.96689858580463028, -0.39969553947170428, 2.0390353441190259]"
17133,"[1.0691923057063681, 1.1330621263583966, 0.04790236548902443]",34068,"Monroe County, Illinois","[1.4077888795567863, 1.4581145590340876, -1.2858558782450924]"
17135,"[0.058801680016754204, 0.11308015387837342, 1.0407088553962145]",28952,"Montgomery County, Illinois","[-0.96689858580463184, -0.39969553947170577, 1.5255078527825732]"
17137,"[0.06961678591925545, 0.1338784344601066, 0.048196236405638394]",34277,"Morgan County, Illinois","[-0.96689858580463184, -0.39969553947170577, -1.2858558782450924]"
17139,"[0.030113723045330706, 0.05791100585640528, 0.020847962108305876]",14827,"Moultrie County, Illinois","[-0.96689858580463184, -0.39969553947170428, -1.2858558782450924]"
17141,"[0.1041357605519149, 0.20026107798445147, 0.07209398807440262]",51273,"Ogle County, Illinois","[-0.96689858580463028, -0.39969553947170577, -1.2858558782450924]"
17143,"[0.3757482596428446, 1.7225928070054706, 1.2601334105219701]",185006,"Peoria County, Illinois","[-0.96689858580463028, 0.35383258379919935, 0.082678168762535711]"
17145,"[0.043376190940792377, 1.083415751809213, 0.030029670651317793]",21357,"Perry County, Illinois","[-0.96689858580463028, 1.8242999909075646, -1.2858558782450924]"
17147,"[0.033633456102426434, 0.06467972327389707, 0.023284700378602915]",16560,"Piatt County, Illinois","[-0.96689858580463028, -0.39969553947170428, -1.2858558782450924]"
17149,"[0.032394542562421594, 0.06229719723542622, 0.02242699100475341]",15950,"Pike County, Illinois","[-0.96689858580463028, -0.39969553947170428, -1.2858558782450924]"
17151,"[0.3180660104449835, 0.01623632908512014, 0.005845078470643257]",4157,"Pope County, Illinois","[2.1807680133156526, -0.39969553947170577, -1.2858558782450924]"
17153,"[0.011412221608667525, 0.021946580016668316, 0.007900768806000593]",5619,"Pulaski County, Illinois","[-0.96689858580463028, -0.39969553947170428, -1.2858558782450924]"
17155,"[0.011395973562241224, 0.02191533377354083, 0.007889520158474697]",5611,"Putnam County, Illinois","[-0.96689858580463028, -0.39969553947170428, -1.2858558782450924]"
17157,"[2.0662534403090125, 0.1274104621327169, 1.045867766367778]",32621,"Randolph County, Illinois","[2.0168944981031047, -0.39969553947170577, 1.4263037270377776]"
17159,"[0.03235392244635586, 0.06221908162760735, 0.022398869385938675]",15930,"Richland County, Illinois","[-0.96689858580463028, -0.39969553947170577, -1.2858558782450924]"
17161,"[2.2940571442230495, 1.5654945081212452, 1.2035780229236483]",144784,"Rock Island County, Illinois","[0.81496379391387841, 0.48352021712242049, 0.25548333503210291]"
17163,"[0.533665053865789, 4.026278949741899, 7.369460421907084]",262759,"St. Clair County, Illinois","[-0.96689858580463028, 0.78592944489397254, 1.3102625684135036]"
17165,"[2.313956683499439, 1.0949378039624775, 0.03417760942649162]",24307,"Saline County, Illinois","[2.3702772297600192, 1.7212499507024188, -1.2858558782450924]"
17167,"[4.401121615143307, 4.771387721429435, 3.277699579714597]",197499,"Sangamon County, Illinois","[1.1107812556686305, 1.1808463144732237, 0.85514897209710516]"
17169,"[0.014060653176153268, 0.027039717646448583, 0.009734298352721497]",6923,"Schuyler County, Illinois","[-0.96689858580463184, -0.39969553947170577, -1.2858558782450924]"
17171,"[0.010262672324007297, 0.01973590831539865, 0.007104926993543512]",5053,"Scott County, Illinois","[-0.96689858580463028, -0.39969553947170428, -1.2858558782450924]"
17173,"[0.04410735302997551, 0.08482183274995299, 0.03053585978998305]",21717,"Shelby County, Illinois","[-0.96689858580463184, -0.39969553947170428, -1.2858558782450924]"
17175,"[0.01173108951978352, 0.022559787538045255, 0.008121523513696284]",5776,"Stark County, Illinois","[-0.96689858580463028, -0.39969553947170428, -1.2858558782450924]"
17177,"[0.09266260876914872, 0.17819732455605514, 1.0641510368401792]",45624,"Stephenson County, Illinois","[-0.96689858580463184, -0.39969553947170577, 1.1503490180420244]"
17179,"[0.27293671487467247, 3.5248782978359112, 1.188956187220927]",134385,"Tazewell County, Illinois","[-0.96689858580463028, 1.2521739830275518, 0.30953078731802613]"
17181,"[0.03495767188616931, 0.06722629208878719, 0.250431059536969]",17212,"Union County, Illinois","[-0.96689858580463028, -0.39969553947170428, 0.74101321210667093]"
17183,"[1.158643894300521, 1.305084412116387, 0.10983038836189926]",78111,"Vermilion County, Illinois","[0.75775174289218328, 0.86098516122985547, -1.2858558782450924]"
17185,"[0.023340318691369856, 1.0448852282526342, 0.016158682170948353]",11492,"Wabash County, Illinois","[-0.96689858580463028, 2.3304309630076894, -1.2858558782450924]"
17187,"[0.03529481884951489, 0.06787465163368246, 0.024434874588125693]",17378,"Warren County, Illinois","[-0.96689858580463028, -0.39969553947170577, -1.2858558782450924]"
17189,"[0.028746856139718825, 0.05528241565330543, 0.019901669635189956]",14154,"Washington County, Illinois","[-0.96689858580463028, -0.39969553947170577, -1.2858558782450924]"
17191,"[0.03330037115068742, 0.0640391752897835, 0.02305410310432206]",16396,"Wayne County, Illinois","[-0.96689858580463028, -0.39969553947170577, -1.2858558782450924]"
17193,"[0.029027134940572366, 1.0558214133472563, 0.020095708805011644]",14292,"White County, Illinois","[-0.96689858580463184, 2.1503308629884654, -1.2858558782450924]"
17195,"[0.1148249440946124, 0.22081720018194692, 0.07949419206550089]",56536,"Whiteside County, Illinois","[-0.96689858580463028, -0.39969553947170428, -1.2858558782450924]"
17197,"[9.517444989841646, 14.044171615103274, 6.086541174292595]",689529,"Will County, Illinois","[0.69529887536114632, 1.0327801780530792, 0.30753950641345185]"
17199,"[1.8726257266310948, 1.2638745232116249, 2.094994828356182]",67560,"Williamson County, Illinois","[1.3000433150308561, 0.95902439414511154, 1.397371649830333]"
17201,"[3.5806097220029542, 5.1165571576979945, 3.4019605767712746]",285873,"Winnebago County, Illinois","[0.61104827567814757, 0.92065859229194624, 0.5666547078873615]"
17203,"[0.07949356714063832, 0.15287224450122744, 1.0550340080204406]",39140,"Woodford County, Illinois","[-0.96689858580463028, -0.39969553947170577, 1.2758456148628232]"
18001,"[0.17528218152334968, 0.16465901900678304, 0.11154320642394981]",35232,"Adams County, Indiana","[-0.18980267323387087, -0.24403160982710698, -0.58184574208368467]"
18003,"[4.842791245599874, 10.731106927684733, 6.17268533810901]",370404,"Allen County, Indiana","[0.64826888416256112, 1.3384048864145559, 0.85873243195494187]"
18005,"[0.4049818386797151, 2.3804374848203387, 2.606505692557014]",81402,"Bartholomew County, Indiana","[-0.18980267323387087, 1.3464993102674256, 1.4251934626673783]"
18007,"[0.043034482010018624, 0.040426331585169006, 0.027385579460920927]",8650,"Benton County, Indiana","[-0.18980267323387087, -0.24403160982710542, -0.58184574208368467]"
18009,"[1.0604423031144186, 0.05677913322869577, 0.03846328380008423]",12149,"Blackford County, Indiana","[2.295027369745247, -0.24403160982710542, -0.58184574208368467]"
18011,"[0.3216541462882926, 2.302159955604152, 0.20468900218345898]",64653,"Boone County, Indiana","[-0.18980267323387087, 1.5173115402412918, -0.58184574208368467]"
18013,"[0.07418846193449682, 0.06969219151422429, 0.04721083941286162]",14912,"Brown County, Indiana","[-0.18980267323387087, -0.24403160982710698, -0.58184574208368467]"
18015,"[0.09935243996995054, 0.09333107997177172, 0.06322427998087761]",19970,"Carroll County, Indiana","[-0.18980267323386932, -0.24403160982710542, -0.58184574208368467]"
18017,"[0.18878456119678233, 0.17734307263940158, 0.12013562985249783]",37946,"Cass County, Indiana","[-0.18980267323386932, -0.24403160982710542, -0.58184574208368467]"
18019,"[1.5772640441739272, 3.744541310732772, 1.3673498462924991]",116031,"Clark County, Indiana","[0.68204240309832342, 1.4319859761650116, 0.55816548304490921]"
18021,"[0.13088950141058717, 0.12295680435540005, 0.08329331907946458]",26309,"Clay County, Indiana","[-0.18980267323387087, -0.24403160982710698, -0.58184574208368467]"
18023,"[0.16147632168776577, 0.15168987794911332, 0.102757659255851]",32457,"Clinton County, Indiana","[-0.18980267323387087, -0.24403160982710698, -0.58184574208368467]"
18025,"[0.052432416867466615, 0.0492546946330747, 0.033366083461115116]",10539,"Crawford County, Indiana","[-0.18980267323387087, -0.24403160982710542, -0.58184574208368467]"
18027,"[0.16402356501598897, 0.1540827428938078, 0.104378632282902]",32969,"Daviess County, Indiana","[-0.18980267323386932, -0.24403160982710542, -0.58184574208368467]"
18029,"[0.24542589965736766, 0.23055160270843628, 0.15618011796377934]",49331,"Dearborn County, Indiana","[-0.18980267323386932, -0.24403160982710542, -0.58184574208368467]"
18031,"[0.13232730086733824, 0.12430746445113594, 0.08420828237012432]",26598,"Decatur County, Indiana","[-0.18980267323386932, -0.24403160982710542, -0.58184574208368467]"
18033,"[0.2126649673988736, 1.1997761814959116, 0.1353322519811013]",42746,"DeKalb County, Indiana","[-0.18980267323386932, 1.3109149874842485, -0.58184574208368467]"
18035,"[10.57513470795423, 19.5402780589873, 1.3659948141526987]",115603,"Delaware County, Indiana","[2.3357112690242836, 2.8682589493778399, 0.56051088540343885]"
18037,"[0.21169980098153907, 0.19886951001296094, 0.1347180551700703]",42552,"Dubois County, Indiana","[-0.18980267323386932, -0.24403160982710542, -0.58184574208368467]"
18039,"[1.0138277200559087, 2.9523836158100965, 1.6451630945810332]",203781,"Elkhart County, Indiana","[-0.18980267323386932, 0.73732284163330153, 0.230101880858749]"
18041,"[0.1160736993960397, 1.1090389297356738, 0.07386508143384349]",23331,"Fayette County, Indiana","[-0.18980267323387087, 1.7678956564883053, -0.58184574208368467]"
18043,"[4.383031765312291, 7.157554752723978, 0.24374748701691354]",76990,"Floyd County, Indiana","[1.9243314215330944, 2.3497188639323117, -0.58184574208368467]"
18045,"[0.08201924513493256, 0.0770483817934215, 0.05219406508586618]",16486,"Fountain County, Indiana","[-0.18980267323387087, -0.24403160982710698, -0.58184574208368467]"
18047,"[0.11300904726677148, 0.10616001409908836, 0.07191484826067275]",22715,"Franklin County, Indiana","[-0.18980267323386932, -0.24403160982710542, -0.58184574208368467]"
18049,"[0.10019322927164907, 0.09412091234609458, 0.06375932771832214]",20139,"Fulton County, Indiana","[-0.18980267323387087, -0.24403160982710698, -0.58184574208368467]"
18051,"[0.1676752771310587, 0.15751313912311574, 0.10670244908340094]",33703,"Gibson County, Indiana","[-0.18980267323387087, -0.24403160982710542, -0.58184574208368467]"
18053,"[2.3330172395727855, 0.3128343765683767, 1.2119200615463186]",66937,"Grant County, Indiana","[1.4987471854928358, -0.24403160982710542, 0.93065074994246155]"
18055,"[0.16025245086990864, 0.15054018112021722, 0.10197883237176007]",32211,"Greene County, Indiana","[-0.18980267323387087, -0.24403160982710542, -0.58184574208368467]"
18057,"[9.573982448202962, 6.478589572554302, 4.001625194310975]",316373,"Hamilton County, Indiana","[1.376200946172015, 1.0374486007169099, 0.6195427380826698]"
18059,"[0.3667483133332419, 1.3445211428281967, 2.23338529030297]",73717,"Hancock County, Indiana","[-0.18980267323387087, 0.93702637235395581, 1.377205115890682]"
18061,"[0.19813772029260135, 0.18612937360820125, 0.12608764018620078]",39826,"Harrison County, Indiana","[-0.18980267323387087, -0.24403160982710542, -0.58184574208368467]"
18063,"[3.799048341691221, 2.750621169467509, 0.5084853083489607]",160610,"Hendricks County, Indiana","[1.1625167127915059, 0.88241888690974823, -0.58184574208368467]"
18065,"[0.24139608111076458, 0.22676601558890006, 0.15361568797957745]",48521,"Henry County, Indiana","[-0.18980267323387087, -0.24403160982710542, -0.58184574208368467]"
18067,"[2.4107827873529697, 3.3858868608467336, 1.2614072283155295]",82568,"Howard County, Indiana","[1.3451504133483381, 1.6397686510874645, 0.78332765020726813]"
18069,"[0.18109308036585867, 0.17011774216186723, 0.11524105114191006]",36400,"Huntington County, Indiana","[-0.18980267323387087, -0.24403160982710698, -0.58184574208368467]"
18071,"[0.2189683996193004, 0.205697587521161, 0.13934352703046396]",44013,"Jackson County, Indiana","[-0.18980267323387087, -0.24403160982710698, -0.58184574208368467]"
18073,"[0.16633200428219092, 0.15625127674993694, 0.10584763908866701]",33433,"Jasper County, Indiana","[-0.18980267323387087, -0.24403160982710698, -0.58184574208368467]"
18075,"[0.10470563102691927, 0.09835983520710598, 0.06663085610803954]",21046,"Jay County, Indiana","[-0.18980267323387087, -0.24403160982710698, -0.58184574208368467]"
18077,"[1.1612822933873734, 1.151507608939654, 0.10263418670105601]",32418,"Jefferson County, Indiana","[1.5225138370214606, 1.5151820678380299, -0.58184574208368467]"
18079,"[0.13809839903284354, 0.12972879909145907, 0.0878807993845368]",27758,"Jennings County, Indiana","[-0.18980267323387087, -0.24403160982710698, -0.58184574208368467]"
18081,"[3.756123311542965, 4.710297656297933, 4.132379403039235]",151982,"Johnson County, Indiana","[1.2005546126565028, 1.3968980748828308, 1.2833599360579484]"
18083,"[0.1877795941024443, 1.1763990126416897, 0.11949610533791902]",37744,"Knox County, Indiana","[-0.18980267323387087, 1.4017923175912264, -0.58184574208368467]"
18085,"[1.3934893931949586, 1.369641551183144, 1.2504023411240655]",79092,"Kosciusko County, Indiana","[0.90701044555982968, 0.89203781744354738, 0.8130336021619653]"
18087,"[0.1945755597007893, 0.1827831015371051, 0.12382081071868418]",39110,"LaGrange County, Indiana","[-0.18980267323387087, -0.24403160982710698, -0.58184574208368467]"
18089,"[8.16042132055189, 6.2706325428124945, 1.5381704322278136]",485846,"Lake County, Indiana","[0.86555388706084424, 0.63706976718090447, -0.58184574208368467]"
18091,"[1.5473339350673059, 0.5141621814268632, 0.34830341322464925]",110015,"LaPorte County, Indiana","[0.7116047732864822, -0.24403160982710698, -0.58184574208368467]"
18093,"[0.22645590198058133, 0.2127313018605461, 0.14410830126036991]",45518,"Lawrence County, Indiana","[-0.18980267323386932, -0.24403160982710542, -0.58184574208368467]"
18095,"[1.6432585417303318, 2.6042731755648516, 2.409346344737484]",129296,"Madison County, Indiana","[0.62370456556389331, 1.0231093656944685, 0.95562877805009094]"
18097,"[30.6826939269142, 55.398894294979954, 34.979896135309026]",941229,"Marion County, Indiana","[1.4407210001940167, 1.9532221660873206, 1.5544126527317139]"
18099,"[0.23162003982178353, 0.21758246165076633, 0.14739457079568036]",46556,"Marshall County, Indiana","[-0.18980267323386932, -0.24403160982710542, -0.58184574208368467]"
18101,"[0.05060158572530624, 0.047534822954075566, 0.03220100909792218]",10171,"Martin County, Indiana","[-0.18980267323387087, -0.24403160982710698, -0.58184574208368467]"
18103,"[0.17852096161450834, 0.16770150939544723, 0.11360424830014168]",35883,"Miami County, Indiana","[-0.18980267323387087, -0.24403160982710698, -0.58184574208368467]"
18105,"[0.7238549126623898, 1.6799849179555781, 0.4606349444215207]",145496,"Monroe County, Indiana","[-0.18980267323386932, 0.54048754937117172, -0.58184574208368467]"
18107,"[0.1894213720288381, 0.17794128887557517, 1.1205408731092614]",38074,"Montgomery County, Indiana","[-0.18980267323386932, -0.24403160982710542, 1.3520465652638096]"
18109,"[2.3467534482236183, 0.3257380877252148, 0.22066128523321016]",69698,"Morgan County, Indiana","[1.4687798275478663, -0.24403160982710698, -0.58184574208368467]"
18111,"[0.06927307832456644, 0.06507470994125938, 0.04408286802472408]",13924,"Newton County, Indiana","[-0.18980267323386932, -0.24403160982710542, -0.58184574208368467]"
18113,"[0.23700308138650503, 0.22263925827217138, 0.15082014270050312]",47638,"Noble County, Indiana","[-0.18980267323386932, -0.24403160982710542, -0.58184574208368467]"
18115,"[0.02951220199808443, 0.027723583695170223, 0.01878049218059919]",5932,"Ohio County, Indiana","[-0.18980267323387087, -0.24403160982710698, -0.58184574208368467]"
18117,"[0.0961932612327989, 0.09036336661262925, 0.061213893511781074]",19335,"Orange County, Indiana","[-0.18980267323386932, -0.24403160982710542, -0.58184574208368467]"
18119,"[0.10368076359407945, 0.09739708095201403, 0.06597866774168697]",20840,"Owen County, Indiana","[-0.18980267323387087, -0.24403160982710698, -0.58184574208368467]"
18121,"[0.08358142170731944, 0.07851588099778492, 0.05318817745011234]",16800,"Parke County, Indiana","[-0.18980267323386932, -0.24403160982710542, -0.58184574208368467]"
18123,"[0.09435745500601303, 1.0886388213692828, 0.060045653185644664]",18966,"Perry County, Indiana","[-0.18980267323387087, 1.9314570389573953, -0.58184574208368467]"
18125,"[0.061845276978790956, 0.058097078374015745, 0.039356085350139694]",12431,"Pike County, Indiana","[-0.18980267323386932, -0.24403160982710542, -0.58184574208368323]"
18127,"[1.0914780687640142, 1.7841820350297213, 3.5312200882459406]",167791,"Porter County, Indiana","[0.042765055364352648, 0.46901946502081626, 1.0611656946310477]"
18129,"[0.12674525591759928, 3.119063725255926, 0.08065607194756318]",25476,"Posey County, Indiana","[-0.18980267323387087, 2.5885114583906179, -0.58184574208368467]"
18131,"[0.06298457135801566, 0.059167324609045016, 0.04008109086419179]",12660,"Pulaski County, Indiana","[-0.18980267323387087, -0.24403160982710698, -0.58184574208368467]"
18133,"[1.18624726803781, 0.17495955482339742, 0.11852098875133373]",37436,"Putnam County, Indiana","[1.4161304584077636, -0.24403160982710542, -0.58184574208368323]"
18135,"[0.12478507257517774, 0.11722234090395484, 0.07940868254784034]",25082,"Randolph County, Indiana","[-0.18980267323386932, -0.24403160982710542, -0.58184574208368467]"
18137,"[0.14351129110531763, 0.13481363709893474, 0.09132536706702028]",28846,"Ripley County, Indiana","[-0.18980267323386932, -0.24403160982710542, -0.58184574208368467]"
18139,"[0.08283018392887864, 0.07781017278167388, 0.05271011704565004]",16649,"Rush County, Indiana","[-0.18980267323386932, -0.24403160982710542, -0.58184574208368467]"
18141,"[9.338999251174386, 11.257847781406241, 2.852090432565517]",269141,"St. Joseph County, Indiana","[1.4948901094943041, 1.656974345841761, 0.46604946362345068]"
18143,"[1.1180587581615884, 0.11090368190937122, 0.07512830064828369]",23730,"Scott County, Indiana","[1.7602132646941628, -0.24403160982710542, -0.58184574208368467]"
18145,"[0.2205156509378111, 0.2071510660324892, 0.14032814150587977]",44324,"Shelby County, Indiana","[-0.18980267323386932, -0.24403160982710542, -0.58184574208368467]"
18147,"[0.10272554734599584, 0.09649975659775367, 0.06537080285654281]",20648,"Spencer County, Indiana","[-0.18980267323387087, -0.24403160982710698, -0.58184574208368467]"
18149,"[0.11447172214664947, 0.10753404201654951, 0.07284564136604971]",23009,"Starke County, Indiana","[-0.18980267323387087, -0.24403160982710698, -0.58184574208368467]"
18151,"[0.16972998708136366, 1.159443321197645, 0.10800999177904957]",34116,"Steuben County, Indiana","[-0.18980267323386932, 1.4768571115442102, -0.58184574208368467]"
18153,"[0.10349171037831298, 0.09721948550690007, 0.06585836114983554]",20802,"Sullivan County, Indiana","[-0.18980267323387087, -0.24403160982710542, -0.58184574208368467]"
18155,"[0.05237271585196142, 0.04919861186093345, 0.033328091905793625]",10527,"Switzerland County, Indiana","[-0.18980267323386932, -0.24403160982710542, -0.58184574208368323]"
18157,"[5.935609439574806, 6.878905837176332, 3.5953878251839684]",188059,"Tippecanoe County, Indiana","[1.4127060450650064, 1.5406358998937455, 0.97787273808965147]"
18159,"[0.07553173478336447, 0.070954053887403, 0.04806564940759559]",15182,"Tipton County, Indiana","[-0.18980267323387087, -0.24403160982710542, -0.58184574208368467]"
18161,"[0.035880310318642125, 0.03370574605690624, 0.022832924748226804]",7212,"Union County, Indiana","[-0.18980267323386932, -0.24403160982710542, -0.58184574208368467]"
18163,"[11.904077353218801, 10.849284786357062, 7.57532195204833]",181721,"Vanderburgh County, Indiana","[2.0460624648774135, 1.9655853291881151, 1.6540193960276013]"
18165,"[0.07783519896494114, 1.073117914179187, 0.0495314902504171]",15645,"Vermillion County, Indiana","[-0.18980267323387087, 2.0859693741134757, -0.58184574208368467]"
18167,"[2.536965858707898, 4.504422473331662, 2.3417055464504806]",107931,"Vigo County, Indiana","[1.1570566882411495, 1.6550118904048392, 1.0875887994163274]"
18169,"[0.15801863787308806, 0.14844175072926452, 0.1005573150101469]",31762,"Wabash County, Indiana","[-0.18980267323387087, -0.24403160982710542, -0.58184574208368467]"
18171,"[0.04062654105130771, 0.03816432644213755, 0.025853253396286732]",8166,"Warren County, Indiana","[-0.18980267323387087, -0.24403160982710698, -0.58184574208368467]"
18173,"[0.3109328389204791, 3.2920884244404442, 2.197866352040304]",62498,"Warrick County, Indiana","[-0.18980267323386932, 1.856955441382705, 1.5065032926502739]"
18175,"[0.13766059158580518, 1.1293175254290915, 0.08760219464551239]",27670,"Washington County, Indiana","[-0.18980267323387087, 1.6356668293083536, -0.58184574208368467]"
18177,"[0.3311814333460019, 2.311109831325031, 0.2107518212201831]",66568,"Wayne County, Indiana","[-0.18980267323387087, 1.4953586510061672, -0.58184574208368467]"
18179,"[0.13904864019630184, 1.1306214498813771, 0.0884854983067375]",27949,"Wells County, Indiana","[-0.18980267323386932, 1.6279656354596728, -0.58184574208368467]"
18181,"[0.1193970559258309, 0.11216087071820478, 0.0759799446800742]",23999,"White County, Indiana","[-0.18980267323386932, -0.24403160982710542, -0.58184574208368467]"
18183,"[0.1664116056361979, 1.156326053779457, 0.10589829449576232]",33449,"Whitley County, Indiana","[-0.18980267323387087, 1.4916480139615556, -0.58184574208368467]"
19001,"[0.02488664759196515, 0.03167391511704655, 0.01131211254180234]",7092,"Adair County, Iowa","[-0.49258641675657994, -0.28340715868353528, -1.1764789321884677]"
19003,"[0.012959163784140899, 0.01649348117981569, 0.005890528992791319]",3693,"Adams County, Iowa","[-0.49258641675657994, -0.28340715868353678, -1.1764789321884677]"
19005,"[0.0487205605142194, 0.062007986109006506, 0.022145709324645185]",13884,"Allamakee County, Iowa","[-0.49258641675657994, -0.28340715868353678, -1.1764789321884677]"
19007,"[0.04373059817978984, 0.055657124956096156, 0.019877544627177203]",12462,"Appanoose County, Iowa","[-0.49258641675658149, -0.28340715868353678, -1.1764789321884677]"
19009,"[0.019924758182061207, 0.02535878314080517, 0.009056708264573277]",5678,"Audubon County, Iowa","[-0.49258641675657994, -0.28340715868353678, -1.1764789321884677]"
19011,"[0.09018076092299947, 0.11477551390199932, 0.04099125496499976]",25699,"Benton County, Iowa","[-0.49258641675657994, -0.28340715868353528, -1.1764789321884677]"
19013,"[5.466375495144181, 4.593568812001685, 3.211988861429173]",132904,"Black Hawk County, Iowa","[1.6423664950549133, 1.4914782543064951, 1.1811582216439973]"
19015,"[0.09310385418923002, 0.1184958144226564, 0.04231993372237727]",26532,"Boone County, Iowa","[-0.49258641675657994, -0.28340715868353528, -1.1764789321884677]"
19017,"[0.08701904779830116, 0.11075151537965604, 1.0395541126355914]",24798,"Bremer County, Iowa","[-0.49258641675657994, -0.28340715868353528, 1.6588815580058116]"
19019,"[0.07366335395523581, 0.09375335957939104, 0.033483342706925365]",20992,"Buchanan County, Iowa","[-0.49258641675657994, -0.28340715868353528, -1.1764789321884677]"
19021,"[0.07134733768187188, 0.09080570250420057, 0.03243060803721449]",20332,"Buena Vista County, Iowa","[-0.49258641675657994, -0.28340715868353528, -1.1764789321884677]"
19023,"[0.051903328332311954, 0.06605878151385158, 0.02359242196923271]",14791,"Butler County, Iowa","[-0.49258641675657994, -0.28340715868353528, -1.1764789321884677]"
19025,"[0.034550751859911, 0.043973684185341276, 0.015704887209050455]",9846,"Calhoun County, Iowa","[-0.49258641675657994, -0.28340715868353528, -1.1764789321884677]"
19027,"[0.07171579481627068, 0.09127464794798087, 0.03259808855285031]",20437,"Carroll County, Iowa","[-0.49258641675657994, -0.28340715868353528, -1.1764789321884677]"
19029,"[0.046169433497953376, 0.058761097179213385, 0.020986106135433356]",13157,"Cass County, Iowa","[-0.49258641675657994, -0.28340715868353678, -1.1764789321884677]"
19031,"[0.0647572186494818, 0.08241827828115865, 0.029435099386128087]",18454,"Cedar County, Iowa","[-0.49258641675657994, -0.28340715868353528, -1.1764789321884677]"
19033,"[0.15113760741482504, 0.19235695489159552, 0.0686989124612841]",43070,"Cerro Gordo County, Iowa","[-0.49258641675657994, -0.28340715868353528, -1.1764789321884677]"
19035,"[0.04038290193010926, 0.051396420638320874, 0.01835586451368603]",11508,"Cherokee County, Iowa","[-0.49258641675657994, -0.28340715868353528, -1.1764789321884677]"
19037,"[0.042190096446446265, 0.053696486386386154, 0.019177316566566488]",12023,"Chickasaw County, Iowa","[-0.49258641675657994, -0.28340715868353528, -1.1764789321884677]"
19039,"[0.03266635680112853, 0.04157536320143632, 0.01484834400051297]",9309,"Clarke County, Iowa","[-0.49258641675657994, -0.28340715868353528, -1.1764789321884677]"
19041,"[0.05731438453462588, 0.07294558031679656, 0.02605199297028449]",16333,"Clay County, Iowa","[-0.49258641675657994, -0.28340715868353678, -1.1764789321884677]"
19043,"[0.061725342800714456, 0.07855952720090931, 0.028056974000324753]",17590,"Clayton County, Iowa","[-0.49258641675657994, -0.28340715868353528, -1.1764789321884677]"
19045,"[0.16601274829783969, 1.2112889523790686, 0.07546034013538168]",47309,"Clinton County, Iowa","[-0.49258641675657994, 1.2312244849710423, -1.1764789321884677]"
19047,"[0.05944441768300754, 0.07565653159655507, 0.02702018985591252]",16940,"Crawford County, Iowa","[-0.49258641675657994, -0.28340715868353528, -1.1764789321884677]"
19049,"[0.2965764111509484, 0.3774608869193889, 0.13480745961406745]",84516,"Dallas County, Iowa","[-0.49258641675657994, -0.28340715868353528, -1.1764789321884677]"
19051,"[0.031090763912127912, 0.039570063160890075, 0.0141321654146036]",8860,"Davis County, Iowa","[-0.49258641675657994, -0.28340715868353528, -1.1764789321884677]"
19053,"[0.02856770982038752, 0.03635890340776593, 0.01298532264563069]",8141,"Decatur County, Iowa","[-0.49258641675657994, -0.28340715868353528, -1.1764789321884677]"
19055,"[0.06080244540693459, 0.07738493051791674, 0.027637475184970266]",17327,"Delaware County, Iowa","[-0.49258641675657994, -0.28340715868353528, -1.1764789321884677]"
19057,"[0.13944874346546857, 0.17748021895605087, 0.06338579248430389]",39739,"Des Moines County, Iowa","[-0.49258641675657994, -0.28340715868353528, -1.1764789321884677]"
19059,"[1.0605076796994153, 0.0770097741628925, 0.027503490772461607]",17243,"Dickinson County, Iowa","[1.9913594157213272, -0.28340715868353528, -1.1764789321884677]"
19061,"[3.34039473721988, 0.4332296655525755, 0.1547248805544913]",97003,"Dubuque County, Iowa","[1.48828360626191, -0.28340715868353678, -1.1764789321884677]"
19063,"[0.03389103813355884, 0.043134048533620344, 0.015405017333435841]",9658,"Emmet County, Iowa","[-0.49258641675657994, -0.28340715868353678, -1.1764789321884677]"
19065,"[0.07037180355460647, 0.08956411361495367, 0.03198718343391203]",20054,"Fayette County, Iowa","[-0.49258641675657994, -0.28340715868353528, -1.1764789321884677]"
19067,"[0.05570019137440254, 0.0708911526583305, 0.02531826880654661]",15873,"Floyd County, Iowa","[-0.49258641675657994, -0.28340715868353528, -1.1764789321884677]"
19069,"[0.03568770530319876, 0.045420715840434785, 0.016221684228726704]",10170,"Franklin County, Iowa","[-0.49258641675657994, -0.28340715868353528, -1.1764789321884677]"
19071,"[0.024388353181635333, 0.031039722231172243, 0.011085615082561515]",6950,"Fremont County, Iowa","[-0.49258641675657994, -0.28340715868353528, -1.1764789321884677]"
19073,"[0.03162064036254906, 2.0402444513705165, 0.01437301834661321]",9011,"Greene County, Iowa","[-0.49258641675657994, 3.1218008589802717, -1.1764789321884677]"
19075,"[0.04320773996050012, 0.054991669040636515, 0.019639881800227327]",12313,"Grundy County, Iowa","[-0.49258641675657994, -0.28340715868353528, -1.1764789321884677]"
19077,"[0.03728435288559358, 0.047452812763482746, 0.016947433129815264]",10625,"Guthrie County, Iowa","[-0.49258641675657994, -0.28340715868353528, -1.1764789321884677]"
